title,genres,profitable,rank
The Pirates! In an Adventure with Scientists!,Animation-Adventure-Family-Comedy,105.09006833333333,3
Epic,Animation-Adventure-Family-Fantasy,168.426634,1
Legend of the Guardians: The Owls of Ga'Hoole,Animation-Adventure-Family-Fantasy,75.0917375,2
The Rescuers Down Under,Animation-Adventure-Family-Fantasy,25.046692678811528,3
The Croods,Animation-Adventure-Family-Fantasy-Comedy-Action,334.9664207407408,1
Big Fish & Begonia,Animation-Adventure-Fantasy,1765.814747951796,1
Kuiba,Animation-Adventure-Fantasy,536.3636726669124,2
Underdogs,Animation-Adventure-Romance,109.64633636363637,1
Grossery Gang Putrid Power Movie,Animation-Comedy,1900.0,1
Beavis and Butt-Head Do America,Animation-Comedy,425.98655,2
"South Park: Bigger, Longer & Uncut",Animation-Comedy,295.8933476190476,3
The Bad Guys,Animation-Comedy-Action-Family-Crime,127.71,1
Ice Age: Continental Drift,Animation-Comedy-Adventure-Family,823.4155599999999,1
The Angry Birds Movie 2,Animation-Comedy-Adventure-Family,254.74475999999999,2
Planes: Fire & Rescue,Animation-Comedy-Adventure-Family,202.33157400000002,3
"Tad, the Lost Explorer",Animation-Comedy-Adventure-Family,119.04761904761905,4
The Boss Baby: Family Business,Animation-Comedy-Adventure-Family,78.95765853658536,5
Escape from Planet Earth,Animation-Comedy-Adventure-Family-Science Fiction,86.4941075,1
Fritz the Cat,Animation-Comedy-Drama,2841.176470588235,1
Heavy Traffic,Animation-Comedy-Drama,57.89473684210527,2
Despicable Me 2,Animation-Comedy-Family,1177.318269736842,1
The Simpsons Movie,Animation-Comedy-Family,602.758468,2
Toy Story 2,Animation-Comedy-Family,452.6298544444445,3
"Monsters, Inc.",Animation-Comedy-Family,404.0936852173913,4
Chicken Run,Animation-Comedy-Family,399.6323644444444,5
The Aristocats,Animation-Comedy-Family-Adventure,1291.881425,1
Ice Age: Dawn of the Dinosaurs,Animation-Comedy-Family-Adventure,885.2075744444445,2
Ice Age,Animation-Comedy-Family-Adventure,549.5883661016949,3
Up,Animation-Comedy-Family-Adventure,320.0566182857143,4
The Nut Job,Animation-Comedy-Family-Adventure,191.73801428571429,5
Horton Hears a Who!,Animation-Comedy-Family-Adventure-Fantasy,251.26211647058824,1
Hoodwinked!,Animation-Comedy-Family-Crime,240.35858000000002,1
Garfield and Friends: Dreams & Schemes,Animation-Comedy-Family-Fantasy,800.0,1
Encanto,Animation-Comedy-Family-Fantasy,405.99999999999994,2
Hotel Transylvania,Animation-Comedy-Family-Fantasy,321.61835647058825,3
Ratatouille,Animation-Comedy-Family-Fantasy,315.81733333333335,4
Monster House,Animation-Comedy-Family-Fantasy,86.900008,5
Sing,Animation-Comedy-Family-Music,745.535572,1
Sing 2,Animation-Comedy-Family-Music,377.6470588235294,2
Robots,Animation-Comedy-Family-Science Fiction,250.01532000000003,1
Rango,Animation-Comedy-Family-Western-Adventure,82.01822444444444,1
Shrek,Animation-Comedy-Fantasy-Adventure-Family,713.0888666666666,1
How the Grinch Stole Christmas! Documentary,Animation-Documentary-Family-Fantasy,233.33333333333334,1
From Up on Poppy Hill,Animation-Drama,177.44474545454545,1
The Triplets of Belleville,Animation-Drama-Comedy,55.54484210526316,1
Bambi,Animation-Drama-Family,31070.996503496503,1
Thomas and the Magic Railroad,Animation-Drama-Family,3.9368894736842104,2
Prince Vladimir,Animation-Drama-History,7.9868,1
Loving Vincent,Animation-Drama-Mystery-History,2001.1453636363635,1
Fantasia,Animation-Family,3251.3955701754385,1
Pinocchio,Animation-Family,3142.3076923076924,2
Filshah,Animation-Family,1800.0,3
Finding Nemo,Animation-Family,900.3569531914893,4
The Sword in the Stone,Animation-Family,639.4117666666666,5
How to Train Your Dragon: The Hidden World,Animation-Family-Adventure,602.3672480620155,1
Mulan,Animation-Family-Adventure,238.13361555555556,2
Deep,Animation-Family-Adventure,82.87166666666667,3
Walking with Dinosaurs,Animation-Family-Adventure,58.1831475,4
Planes,Animation-Family-Adventure-Comedy,339.577424,1
Ferdinand,Animation-Family-Adventure-Comedy,331.6009153153153,2
Cars 2,Animation-Family-Adventure-Comedy,179.926198,3
Open Season,Animation-Family-Adventure-Comedy,132.12826705882352,4
The Nut Job 2: Nutty by Nature,Animation-Family-Adventure-Comedy,125.7301,5
The Smurfs,Animation-Family-Adventure-Comedy-Fantasy,412.4993845454545,1
PAW Patrol: The Movie,Animation-Family-Adventure-Comedy-Science Fiction,455.105273076923,1
Space Chimps,Animation-Family-Adventure-Comedy-Science Fiction,75.03438918918918,2
Inside Out,Animation-Family-Adventure-Drama-Comedy,390.063528,1
Peter Pan,Animation-Family-Adventure-Fantasy,2085.116275,1
Frozen,Animation-Family-Adventure-Fantasy,749.4793393333333,2
Pokémon: The First Movie - Mewtwo Strikes Back,Animation-Family-Adventure-Fantasy-Action,445.4822066666667,1
The Croods: A New Age,Animation-Family-Adventure-Fantasy-Comedy,158.9,1
The Polar Express,Animation-Family-Adventure-Fantasy-Comedy,88.26306303030303,2
Aladdin,Animation-Family-Adventure-Fantasy-Romance,1700.1793535714285,1
The Great Mouse Detective,Animation-Family-Adventure-Mystery,175.8967857142857,1
Monsters vs Aliens,Animation-Family-Adventure-Science Fiction,118.00564,1
Atlantis: The Lost Empire,Animation-Family-Adventure-Science Fiction,55.04477083333333,2
Toy Story 3,Animation-Family-Comedy,433.4848515,1
The Emoji Movie,Animation-Family-Comedy,333.81966,2
Cloudy with a Chance of Meatballs 2,Animation-Family-Comedy,218.44182179487183,3
Chicken Little,Animation-Family-Comedy,109.62177666666666,4
Bamse and the Thief City,Animation-Family-Comedy,24.402303322514303,5
Ice Age: The Meltdown,Animation-Family-Comedy-Adventure,726.248445,1
Racetime,Animation-Family-Comedy-Adventure,600.0,2
Three Heroes and the Shamakhan Queen,Animation-Family-Comedy-Adventure,533.6861666666666,3
Madagascar 3: Europe's Most Wanted,Animation-Family-Comedy-Adventure,415.11812,4
Manuelita,Animation-Family-Comedy-Adventure,82.0,5
Alpha and Omega,Animation-Family-Comedy-Adventure-Romance,152.5,1
The Grinch,Animation-Family-Comedy-Fantasy,1156.2007866666668,1
Shrek 2,Animation-Family-Comedy-Fantasy-Adventure,519.1738466666667,1
A Christmas Carol,Animation-Family-Drama-Fantasy,62.643322999999995,1
Little Tikes Land,Animation-Family-Fantasy,8900.0,1
Spirited Away,Animation-Family-Fantasy,1346.9741842105263,2
The Little Mermaid,Animation-Family-Fantasy,428.35869750000006,3
Coraline,Animation-Family-Fantasy,107.66066333333333,4
Raya and the Last Dragon,Animation-Family-Fantasy-Action-Adventure,30.0,1
Alice in Wonderland,Animation-Family-Fantasy-Adventure,18966.666666666664,1
Hercules,Animation-Family-Fantasy-Adventure-Comedy-Romance,197.30835411764707,1
Sherlock Gnomes,Animation-Family-Fantasy-Comedy-Adventure-Mystery,106.77212881355933,1
Charodey ravnovesiya. Tayna Sukharevoy bashni,Animation-Family-Fantasy-History,644.6061920951789,1
WALL·E,Animation-Family-Science Fiction,189.6177,1
Stand by Me Doraemon,Animation-Family-Science Fiction-Fantasy,137.31759428571428,1
Lonely Souls,Animation-Fantasy,100.0,1
Yu-Gi-Oh! The Movie,Animation-Fantasy-Action-Science Fiction,45.85205,1
Ne Zha,Animation-Fantasy-Adventure,7225.0,1
Tales from Earthsea,Animation-Fantasy-Adventure,211.9322909090909,2
Ponyo,Animation-Fantasy-Family,385.641035509182,1
The Snow Queen,Animation-Fantasy-Family,77.14285714285715,2
Wizards,Animation-Fantasy-Science Fiction,650.0,1
"Hetalia: Axis Powers: Paint It, White!",Animation-History-Comedy,680.0,1
Love Live! The School Idol Movie,Animation-Music-Comedy,1200.0,1
Heavy Metal,Animation-Science Fiction-Adventure-Fantasy-Music,116.12903225806453,1
Doh Doh Island,Animation-TV Movie,900.0,1
Turning Mecards W: Resurrection of the Black Mirror,Animation-TV Movie,355.0456,2
Spaggheti Western,Animation-Western,800.0,1
Between Us,Comedy,2.755583E8,1
Smithereens,Comedy,100789.25,2
The Stewardesses,Comedy,26900.0,3
Napoleon Dynamite,Comedy,11429.52425,4
Clerks,Comedy,11327.48866727108,5
Ah Boys to Men 3: Frogmen,Comedy-Action,346.53465346534654,1
To Die is Hard,Comedy-Action,203.26666666666665,2
Tag,Comedy-Action,168.21428571428572,3
Luckunnodu,Comedy-Action,133.33333333333331,4
You Don't Mess with the Zohan,Comedy-Action,127.0148888888889,5
Epic Movie,Comedy-Action-Adventure,334.32782,1
Date Night,Comedy-Action-Adventure,176.84341818181818,2
The Man from U.N.C.L.E.,Comedy-Action-Adventure,44.19347866666667,3
Sarvann,Comedy-Action-Adventure-Family,400.0,1
Agent Cody Banks 2: Destination London,Comedy-Action-Adventure-Family,10.84228846153846,2
Free Guy,Comedy-Action-Adventure-Science Fiction,200.99706,1
Without a Paddle,Comedy-Action-Adventure-Thriller,266.47956842105265,1
I'm Gonna Git You Sucka,Comedy-Action-Crime,333.33333333333337,1
Baywatch,Comedy-Action-Crime,157.7634072463768,2
The Other Guys,Comedy-Action-Crime,70.432927,3
Aaranya Kaandam,Comedy-Action-Crime-Drama,33.377435897435895,1
Jackass Forever,Comedy-Action-Documentary,703.4021799999999,1
The Bounty Hunter,Comedy-Action-Drama,240.83380499999998,1
The Speed Track,Comedy-Action-Romance,40.29126213592233,1
The World's End,Comedy-Action-Science Fiction,130.446435,1
The Watch,Comedy-Action-Science Fiction,0.3939147058823529,2
Road Trip,Comedy-Adventure,648.4642375,1
Ace Ventura: Pet Detective,Comedy-Adventure,614.7826399999999,2
Pee-wee's Big Adventure,Comedy-Adventure,582.3443666666667,3
National Lampoon's Vacation,Comedy-Adventure,309.3303466666667,4
The Lucky Island,Comedy-Adventure,280.36650000000003,5
The Dukes of Hazzard,Comedy-Adventure-Action,121.60735199999999,1
Captain Croatia vs. Citizen Serbia: Dawn of Justice,Comedy-Adventure-Action-Western,93.33333333333333,1
Muppets Most Wanted,Comedy-Adventure-Crime-Family,60.766580000000005,1
Lost in Thailand,Comedy-Adventure-Drama,18709.090909090908,1
Bustin' Loose,Comedy-Adventure-Drama,184.54545454545453,2
Paddington,Comedy-Adventure-Family,371.2858672727273,1
The Cat in the Hat,Comedy-Adventure-Family-Fantasy,22.769066972477063,1
The Night Before,Comedy-Adventure-Fantasy,219.167968,1
Shrek Forever After,Comedy-Adventure-Fantasy-Animation-Family,356.1217375757576,1
Small Soldiers,Comedy-Adventure-Fantasy-Science Fiction-Action,36.7063675,1
The Muppet Movie,Comedy-Adventure-Music-Family,715.0,1
The Penguins of Madagascar: Operation Antarctica,Comedy-Animation,6466.666666666667,1
Wonder Park,Comedy-Animation-Adventure-Family-Fantasy,39.11822,1
Khaltoor,Comedy-Crime,666566.6666666667,1
Pink Flamingos,Comedy-Crime,49900.0,2
Let's Do It Again,Comedy-Crime,16757.14285714286,3
Thief of Dolls,Comedy-Crime,9900.0,4
"Lock, Stock and Two Smoking Barrels",Comedy-Crime,2000.4583703703706,5
Miss Congeniality,Comedy-Crime-Action,371.11111111111114,1
The Nice Guys,Comedy-Crime-Action,25.576436,2
Cruella,Comedy-Crime-Adventure,16.751617,1
The Sting,Comedy-Crime-Drama,2802.115036363636,1
Paper Moon,Comedy-Crime-Drama,1136.0,2
Chicago,Comedy-Crime-Drama,581.7260711111112,3
Four Lions,Comedy-Crime-Drama,381.4133923607451,4
Striptease,Comedy-Crime-Drama,126.619486,5
BlacKkKlansman,Comedy-Crime-Drama-History,522.6721533333333,1
Song of the Thin Man,Comedy-Crime-Drama-Mystery-Thriller,38.02395209580838,1
Confessions of a Dangerous Mind,Comedy-Crime-Drama-Romance-Thriller,10.046016666666667,1
Man Bites Dog,Comedy-Crime-Drama-Thriller-Horror,522.9363636363637,1
Harum Scarum,Comedy-Crime-Music-Romance,29.166666666666668,1
Super Troopers,Comedy-Crime-Mystery,1441.0301666666667,1
Knives Out,Comedy-Crime-Mystery,673.0819925,2
Fletch,Comedy-Crime-Mystery,645.1611,3
The Thin Man,Comedy-Crime-Mystery,528.5113600226141,4
After the Thin Man,Comedy-Crime-Mystery,370.2823179791976,5
Kiss Kiss Bang Bang,Comedy-Crime-Mystery-Thriller,5.23432,1
Married to the Mob,Comedy-Crime-Romance,114.86757,1
"Happy, Texas",Comedy-Crime-Romance,14.33229411764706,2
Silver Streak,Comedy-Crime-Romance-Thriller,685.8317538461538,1
Legal Eagles,Comedy-Crime-Romance-Thriller,132.8789775,2
Austin Powers in Goldmember,Comedy-Crime-Science Fiction,370.8816365079365,1
Family Plot,Comedy-Crime-Thriller,295.0,1
Al Coholic: Ace Attorney,Comedy-Crime-Thriller,150.0,2
The Ladykillers,Comedy-Crime-Thriller,119.14285714285715,3
Ghanchakkar,Comedy-Crime-Thriller,58.536585365853654,4
Wild at Heart,Comedy-Crime-Thriller,53.26575789473684,5
The Boys & Girls Guide to Getting Down,Comedy-Documentary,589.8711428571429,1
El Chino,Comedy-Documentary,500.0,2
The Original Kings of Comedy,Comedy-Documentary,194.23927692307691,3
Jackass: The Movie,Comedy-Documentary-Action,1185.64624,1
Jackass 3D,Comedy-Documentary-Action,486.12135500000005,2
Dave Chappelle's Block Party,Comedy-Documentary-Music,290.6198333333333,1
The Notorious Bettie Page,Comedy-Drama,1567431.111111111,1
Por qué no me tocó ser Michael Keaton?,Comedy-Drama,49900.0,2
The Farewell,Comedy-Drama,26201.39113064323,3
American Graffiti,Comedy-Drama,17918.018018018018,4
Shu Thayu?,Comedy-Drama,12237.313432835821,5
Jatrai Jatra,Comedy-Drama-Action,987.4704491725769,1
Cocos Create: Public Enemy,Comedy-Drama-Action,100.0,2
High Security Vacation,Comedy-Drama-Adventure,251.32080000000002,1
In Bruges,Comedy-Drama-Crime,130.22522,1
Bad Genius,Comedy-Drama-Crime-Thriller,4405.340781624745,1
Matchstick Men,Comedy-Drama-Crime-Thriller,5.751083870967742,2
Caricias: La película,Comedy-Drama-Documentary-Horror,100.0,1
Mrs. Doubtfire,Comedy-Drama-Family,1665.14478,1
Jomonte Suvisheshangal,Comedy-Drama-Family,1000.0,2
Munthirivallikal Thalirkkumbol,Comedy-Drama-Family,769.2307692307693,3
My Dog Skip,Comedy-Drama-Family,492.4626833333333,4
Tolo Tolo,Comedy-Drama-Family,482.79639,5
Angels in the Outfield,Comedy-Drama-Family-Fantasy,62.05429354838709,1
Actor in Law,Comedy-Drama-Family-Fantasy-Romance,400.0,1
Just My Luck,Comedy-Drama-Family-Fantasy-Romance,36.285374999999995,2
Hannah Montana: The Movie,Comedy-Drama-Family-Music-Romance,344.41508285714286,1
The Princess Diaries 2: Royal Engagement,Comedy-Drama-Family-Romance,236.8362025,1
Swarnali Jaal,Comedy-Drama-Family-TV Movie-Romance,0.07142857142857142,1
Click,Comedy-Drama-Fantasy,191.73978909090908,1
Being John Malkovich,Comedy-Drama-Fantasy,75.87381538461538,2
The Science of Sleep,Comedy-Drama-Fantasy,58.739,3
Sliding Doors,Comedy-Drama-Fantasy-Romance,880.1524833333334,1
Peggy Sue Got Married,Comedy-Drama-Fantasy-Romance,129.90467222222222,2
Stranger Than Fiction,Comedy-Drama-Fantasy-Romance,78.84408,3
Mais Uma Tentativa Frustrada de Não Falar,Comedy-Drama-History,11900.0,1
Rang De Basanti,Comedy-Drama-History,422.8250454545455,2
Saving Mr. Banks,Comedy-Drama-History,221.55594285714284,3
The Death of Stalin,Comedy-Drama-History,179.07733846153846,4
Made in Dagenham,Comedy-Drama-History,75.40931944444445,5
Eddie the Eagle,Comedy-Drama-History-Adventure,100.66265652173914,1
The People Under the Stairs,Comedy-Drama-Horror-Mystery-Thriller,422.45256666666666,1
Ricki and the Flash,Comedy-Drama-Music,259.1703111111111,1
Fashions of 1934,Comedy-Drama-Music,204.41640378548897,2
Student of the Year,Comedy-Drama-Music,63.84576739392954,3
The Commitments,Comedy-Drama-Music,24.32975,4
Coyote Ugly,Comedy-Drama-Music-Romance,153.14772000000002,1
Sweet Charity,Comedy-Drama-Music-Romance,150.0,2
The Fabulous Baker Boys,Comedy-Drama-Music-Romance,41.760799999999996,3
Hair,Comedy-Drama-Music-Romance-War,39.2146,1
Get Low,Comedy-Drama-Mystery,1403.2158571428572,1
"Hail, Caesar!",Comedy-Drama-Mystery,189.30752727272727,2
Frank,Comedy-Drama-Mystery,179.4726,3
While We're Young,Comedy-Drama-Mystery,72.87308999999999,4
Broken Flowers,Comedy-Drama-Mystery-Romance,367.20491000000004,1
From Prada to Nada,Comedy-Drama-Romance,2688072.0430107526,1
My Big Fat Greek Wedding,Comedy-Drama-Romance,7274.880880000001,2
Four Weddings and a Funeral,Comedy-Drama-Romance,5484.109818181818,3
Chasing Amy,Comedy-Drama-Romance,4708.5088,4
Juno,Comedy-Drama-Romance,2998.3024133333333,5
Meet Me in St. Louis,Comedy-Drama-Romance-Family,343.0881239381785,1
The Family Man,Comedy-Drama-Romance-Fantasy,107.83333333333334,1
Swiss Army Man,Comedy-Drama-Romance-Fantasy-Adventure,40.34846666666667,1
La La Land,Comedy-Drama-Romance-Music,1391.3589833333333,1
Finding Your Feet,Comedy-Drama-Romance-Music,233.2939129054076,2
High Fidelity,Comedy-Drama-Romance-Music,57.087650000000004,3
That Thing You Do!,Comedy-Drama-Romance-Music,33.02083076923077,4
Cocoon,Comedy-Drama-Science Fiction,387.5035657142857,1
Beyond the Valley of the Dolls,Comedy-Drama-Thriller,1813.8755980861245,1
Once Upon a Time… in Hollywood,Comedy-Drama-Thriller,293.94868105263157,2
The Cable Guy,Comedy-Drama-Thriller,118.77828936170214,3
Cookie's Fortune,Comedy-Drama-Thriller,9.20544,4
M*A*S*H,Comedy-Drama-War,2231.428571428571,1
"Good Morning, Vietnam",Comedy-Drama-War,853.2489999999999,2
More American Graffiti,Comedy-Drama-War,500.58696,3
The Better 'Ole,Comedy-Drama-War,367.0378619153675,4
Ah Boys To Men 2,Comedy-Drama-War,328.3018867924528,5
Me Against You: Mr. S's Vendetta,Comedy-Family,25133.333333333336,1
Le thé de Tante Apòlline,Comedy-Family,4900.0,2
Home Alone,Comedy-Family,2548.2481944444444,3
The Junior Olsen Gang Goes Submarine,Comedy-Family,1423.6753842234866,4
Saving Christmas,Comedy-Family,919.9999999999999,5
Wickie the Mighty Viking,Comedy-Family-Action-Adventure,190.9090909090909,1
Cats & Dogs: The Revenge of Kitty Galore,Comedy-Family-Action-Fantasy-Adventure-Mystery,32.33384,1
Home Alone 2: Lost in New York,Comedy-Family-Adventure,1894.4158333333335,1
Bean,Comedy-Family-Adventure,1295.6259444444445,2
The Santa Clause 3: The Escape Clause,Comedy-Family-Adventure,604.1676833333333,3
Snow Day,Comedy-Family-Adventure,380.4979307692308,4
The Wild Soccer Bunch 4,Comedy-Family-Adventure,223.5406964146617,5
Garfield: A Tail of Two Kitties,Comedy-Family-Adventure-Animation,136.17044,1
Herbie Fully Loaded,Comedy-Family-Adventure-Fantasy-Romance,32.004008,1
Beverly Hills Chihuahua,Comedy-Family-Adventure-Romance,646.40803,1
Tom & Jerry,Comedy-Family-Animation,164.0,1
Yogi Bear,Comedy-Family-Animation-Adventure,154.3867175,1
Doogal,Comedy-Family-Animation-Fantasy-Adventure,37.250945,1
Alvin and the Chipmunks: The Squeakquel,Comedy-Family-Animation-Fantasy-Music,490.85333999999995,1
"Dad, I'm Sorry",Comedy-Family-Drama,4.014928359375E7,1
Love the Coopers,Comedy-Family-Drama,448.7102117647059,2
The Mighty Ducks,Comedy-Family-Drama,407.52337,3
Bizim Aile,Comedy-Family-Drama,226.63622526636226,4
Mary Poppins,Comedy-Family-Fantasy,1618.0396666666666,1
The Shaggy Dog,Comedy-Family-Fantasy,1312.64,2
Elf,Comedy-Family-Fantasy,441.87036875,3
Harry and the Hendersons,Comedy-Family-Fantasy,399.98613,4
Doctor Dolittle,Comedy-Family-Fantasy,314.72761267605637,5
Alvin and the Chipmunks,Comedy-Family-Fantasy-Animation,502.27772166666665,1
Enchanted,Comedy-Family-Fantasy-Romance,300.57370823529413,1
The Pink Panther,Comedy-Family-Mystery-Crime-Adventure-Action,144.38670307692308,1
Varane Avashyamund,Comedy-Family-Romance,1813.40157239126,1
Andy Hardy's Double Life,Comedy-Family-Romance,617.3441734417344,2
My Love or My Passion,Comedy-Family-Romance,488.7447368421053,3
The Princess Diaries,Comedy-Family-Romance,346.8517648648649,4
A Cinderella Story,Comedy-Family-Romance,268.7784684210526,5
Freaky Friday,Comedy-Family-Romance-Fantasy,518.6397384615384,1
Dr. Dolittle 2,Comedy-Family-Romance-Fantasy,151.57763428571428,2
Spaced Invaders,Comedy-Family-Science Fiction,412.31910000000005,1
Short Circuit,Comedy-Family-Science Fiction,306.97760999999997,2
Flubber,Comedy-Family-Science Fiction,122.4715325,3
Galaxy Quest,Comedy-Family-Science Fiction-Adventure,101.51981333333333,1
Short Circuit 2,Comedy-Family-Science Fiction-Drama,116.30088,1
Ted,Comedy-Fantasy,998.73663,1
Ghostbusters,Comedy-Fantasy,887.2902633333334,2
The Addams Family,Comedy-Fantasy,538.34142,3
Lovey-Dovey 2,Comedy-Fantasy,495.0237,4
Ghostbusters II,Comedy-Fantasy,482.1479405405405,5
Nanny McPhee and the Big Bang,Comedy-Fantasy-Family,393.107228,1
Teen Wolf Too,Comedy-Fantasy-Family,163.33333333333334,2
That still Karloson!,Comedy-Fantasy-Family,148.45669999999998,3
Drop Dead Fred,Comedy-Fantasy-Family,104.45394814378315,4
Alvin and the Chipmunks: Chipwrecked,Comedy-Fantasy-Family-Music-Animation,356.9272466666667,1
The Raven,Comedy-Fantasy-Horror,328.3642857142857,1
The Witches of Eastwick,Comedy-Fantasy-Horror,189.84777272727274,2
Death Becomes Her,Comedy-Fantasy-Horror,170.95027272727273,3
Freaky,Comedy-Fantasy-Horror-Thriller,202.08620000000002,1
Teen Wolf,Comedy-Fantasy-Romance,6566.666666666667,1
The Mermaid,Comedy-Fantasy-Romance,812.0721805006588,2
Splash,Comedy-Fantasy-Romance,772.766675,3
13 Going on 30,Comedy-Fantasy-Romance,160.691072972973,4
"Tom, Dick and Harry",Comedy-Fantasy-Romance,101.98511166253101,5
Abbott and Costello Go to Mars,Comedy-Fantasy-Science Fiction,63.94603683408398,1
Mars Attacks!,Comedy-Fantasy-Science Fiction,44.81573857142857,2
Howard the Duck,Comedy-Fantasy-Science Fiction,2.602091891891892,3
El Chiguito,Comedy-History,1900.0,1
Cool Runnings,Comedy-History,1006.1161642857141,2
This Is Sodom,Comedy-History,113.11475409836065,3
One Cut of the Dead,Comedy-Horror,1333133.3333333335,1
Bad Ben: The Mandela Effect,Comedy-Horror,73133.33333333334,2
Remington and the Curse of the Zombadings,Comedy-Horror,3127.2751665846786,3
A Haunted House,Comedy-Horror,2305.66732,4
Meet the Blacks,Comedy-Horror,1821.5715555555555,5
Ghoulies,Comedy-Horror-Fantasy,3400.0,1
Overnight Overkill,Comedy-Horror-Mystery,100.0,1
Once Bitten,Comedy-Horror-Romance,212.5,1
Vampire in Brooklyn,Comedy-Horror-Romance,41.42857142857143,2
Killer Klowns from Outer Space,Comedy-Horror-Science Fiction,2081.25475,1
Night of the Comet,Comedy-Horror-Science Fiction,380.63073333333335,2
Happy Death Day 2U,Comedy-Horror-Science Fiction,181.41666666666666,3
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,Comedy-Horror-Science Fiction,65.56177178689441,4
Ready or Not,Comedy-Horror-Thriller,860.26295,1
The 'Burbs,Comedy-Horror-Thriller,172.78885,2
The Porns,Comedy-Music,2847.36,1
Pitch Perfect 2,Comedy-Music,891.4006689655173,2
Wayne's World,Comedy-Music,815.486615,3
Beach Party,Comedy-Music,666.6666666666667,4
Pitch Perfect 3,Comedy-Music,310.49887555555557,5
Nick and Norah's Infinite Playlist,Comedy-Music-Drama,272.85145555555556,1
Take the Lead,Comedy-Music-Drama,119.14330666666666,2
School of Rock,Comedy-Music-Family,274.55997142857143,1
Freezen: A Dragon Friends Yulemas,Comedy-Music-Fantasy,100.0,1
Mashdi Ebad,Comedy-Music-Romance,1800.0,1
Pitch Perfect,Comedy-Music-Romance,578.8235294117646,2
Top Hat,Comedy-Music-Romance,425.7799671592775,3
42nd Street,Comedy-Music-Romance,419.5899772209567,4
Music and Lyrics,Comedy-Music-Romance,264.741055,5
Some Like It Hot,Comedy-Music-Romance-Crime,766.8972844615944,1
Begin Again,Comedy-Music-Romance-Drama,693.3107625,1
Scoop,Comedy-Mystery,689.622525,1
Las Criollitas no son Infinitas,Comedy-Mystery,200.0,2
Dead Men Don't Wear Plaid,Comedy-Mystery,102.17966666666666,3
Big Brown Eyes,Comedy-Mystery,23.926115652269967,4
Kung Fu Yoga,Comedy-Mystery-Action-Adventure,582.1915230769231,1
Another Thin Man,Comedy-Mystery-Crime-Romance,100.8130081300813,1
The Player,Comedy-Mystery-Drama-Crime,171.3262625,1
Star of Midnight,Comedy-Mystery-Romance,196.78571428571428,1
The Draughtsman's Contract,Comedy-Mystery-Romance-Crime,508.4805825242719,1
Charade,Comedy-Mystery-Romance-Thriller,236.875,1
Anegan,Comedy-Mystery-Romance-Thriller,57.692307692307686,2
The Trouble with Harry,Comedy-Mystery-Thriller,483.3333333333333,1
The Thin Man Goes Home,Comedy-Mystery-Thriller,100.85653104925055,2
Valley Girl,Comedy-Romance,4855.313142857142,1
She's Gotta Have It,Comedy-Romance,3978.573142857143,2
Look Who's Talking,Comedy-Romance,3859.9975066666666,3
Finding Mr. Right,Comedy-Romance,3133.333333333333,4
Spanish Affair,Comedy-Romance,2525.6204333333335,5
Safety Last!,Comedy-Romance-Action,1139.6694214876034,1
Girl Shy,Comedy-Romance-Action,287.5,2
The Great Race,Comedy-Romance-Adventure-Family,111.11110833333333,1
Heartbreakers,Comedy-Romance-Crime,65.01830857142858,1
Beard Chef,Comedy-Romance-Documentary,50.0,1
Book Club,Comedy-Romance-Drama,1374.40586,1
Bridget Jones's Diary,Comedy-Romance-Drama,1027.71918,2
Risky Business,Comedy-Romance-Drama,924.8673709677419,3
Badhaai Ho,Comedy-Romance-Drama,875.0,4
2 States,Comedy-Romance-Drama,777.1428309864497,5
What a Girl Wants,Comedy-Romance-Drama-Family,153.660695,1
High School Musical 3: Senior Year,Comedy-Romance-Drama-Family-Music,2199.1743363636365,1
Sing Street,Comedy-Romance-Drama-Music,481.22610000000003,1
Zookeeper,Comedy-Romance-Family,112.31594874999999,1
Ruby Sparks,Comedy-Romance-Fantasy-Drama,14.1032875,1
The Sweetness of Love,Comedy-Romance-Music,400.0,1
Dancing Lady,Comedy-Romance-Music,160.00617514665973,2
Sleeper,Comedy-Romance-Science Fiction,817.2364500000001,1
Weird Science,Comedy-Romance-Science Fiction,419.12064000000004,2
Real Genius,Comedy-Romance-Science Fiction,62.5,3
Safety Not Guaranteed,Comedy-Romance-Science Fiction-Drama,489.9598666666667,1
Man of the Year,Comedy-Romance-Thriller,112.36236,1
(T)Raumschiff Surprise - Periode 1,Comedy-Science Fiction,748.2377888888889,1
"Dude, Where's My Car?",Comedy-Science Fiction,462.92863846153847,2
Easy on the Eyes,Comedy-Science Fiction,251.69533388550693,3
Men in Black: International,Comedy-Science Fiction,129.64407272727271,4
Timecrowave,Comedy-Science Fiction,100.0,5
Evolution,Comedy-Science Fiction-Action,22.970365,1
Superman III,Comedy-Science Fiction-Action-Adventure,94.48877948717949,1
The Rocky Horror Picture Show,Comedy-Science Fiction-Fantasy-Horror,9307.69325,1
The Stepford Wives,Comedy-Science Fiction-Horror-Thriller,13.333333333333334,1
Poetry Betwixt Friendship,Comedy-Science Fiction-Romance,800.0,1
Modern Problems,Comedy-Science Fiction-Romance,226.9276375,2
Indru Netru Naalai,Comedy-Science Fiction-Thriller,251.61290322580646,1
The Student Teachers,Comedy-Thriller,977.9999999999999,1
